"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Guilford County, NC","37081","Medium Metro","3","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Guilford County, NC","37081","Medium Metro","3","2024 ","2024",19,Not Available,Not Available,Not Available,Not Available
,"Mecklenburg County, NC","37119","Large Central Metro","1","2018","2018",21,1093901,1.9,1.2,2.9
,"Mecklenburg County, NC","37119","Large Central Metro","1","2019","2019",10,1110356,0.9,0.4,1.7
,"Mecklenburg County, NC","37119","Large Central Metro","1","2020","2020",10,1128945,0.9,0.4,1.6
,"Mecklenburg County, NC","37119","Large Central Metro","1","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Mecklenburg County, NC","37119","Large Central Metro","1","2023","2023",22,Not Available,Not Available,Not Available,Not Available
,"Mecklenburg County, NC","37119","Large Central Metro","1","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"New Hanover County, NC","37129","Medium Metro","3","2018","2018",14,232274,6.0,3.3,10.1
,"New Hanover County, NC","37129","Medium Metro","3","2019","2019",11,234473,4.7,2.3,8.4
,"New Hanover County, NC","37129","Medium Metro","3","2020","2020",14,236613,5.9,3.2,9.9
,"New Hanover County, NC","37129","Medium Metro","3","2021","2021",17,229018,7.4,4.3,11.9
,"New Hanover County, NC","37129","Medium Metro","3","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"New Hanover County, NC","37129","Medium Metro","3","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Onslow County, NC","37133","Small Metro","4","2021","2021",15,206160,7.3,4.1,12.0
,"Onslow County, NC","37133","Small Metro","4","2022","2022",15,Not Available,Not Available,Not Available,Not Available
,"Pitt County, NC","37147","Small Metro","4","2018","2018",10,179914,5.6,2.7,10.2
,"Randolph County, NC","37151","Medium Metro","3","2020","2020",17,144557,11.8,6.9,18.8
,"Randolph County, NC","37151","Medium Metro","3","2021","2021",14,145172,9.6,5.3,16.2
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2019","2019",17,130625,13.0,7.6,20.8
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2020","2020",11,129999,8.5,4.2,15.1
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2021","2021",27,116328,23.2,15.3,33.8
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Robeson County, NC","37155","Micropolitan (Nonmetro)","5","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Rockingham County, NC","37157","Medium Metro","3","2018","2018",11,90690,12.1,6.1,21.7
,"Rockingham County, NC","37157","Medium Metro","3","2020","2020",10,91285,11.0,5.3,20.1
,"Rockingham County, NC","37157","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Rowan County, NC","37159","Large Fringe Metro","2","2019","2019",10,142088,7.0,3.4,12.9
,"Rowan County, NC","37159","Large Fringe Metro","2","2022","2022",13,Not Available,Not Available,Not Available,Not Available
,"Wake County, NC","37183","Large Central Metro","1","2018","2018",22,1092305,2.0,1.3,3.0
,"Wake County, NC","37183","Large Central Metro","1","2019","2019",21,1111761,1.9,1.2,2.9
,"Wake County, NC","37183","Large Central Metro","1","2020","2020",27,1132271,2.4,1.6,3.5
,"Wake County, NC","37183","Large Central Metro","1","2021","2021",44,1150204,3.8,2.8,5.1
,"Wake County, NC","37183","Large Central Metro","1","2022","2022",29,Not Available,Not Available,Not Available,Not Available
,"Wake County, NC","37183","Large Central Metro","1","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Wake County, NC","37183","Large Central Metro","1","2024 ","2024",14,Not Available,Not Available,Not Available,Not Available
,"Butler County, OH","39017","Large Fringe Metro","2","2018","2018",15,382378,3.9,2.2,6.5
,"Butler County, OH","39017","Large Fringe Metro","2","2019","2019",10,383134,2.6,1.3,4.8
,"Butler County, OH","39017","Large Fringe Metro","2","2020","2020",13,385648,3.4,1.8,5.8
,"Butler County, OH","39017","Large Fringe Metro","2","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Clark County, OH","39023","Small Metro","4","2018","2018",10,134585,7.4,3.6,13.7
,"Cuyahoga County, OH","39035","Large Central Metro","1","2018","2018",49,1243857,3.9,2.9,5.2
,"Cuyahoga County, OH","39035","Large Central Metro","1","2019","2019",42,1235072,3.4,2.5,4.6
,"Cuyahoga County, OH","39035","Large Central Metro","1","2020","2020",48,1227883,3.9,2.9,5.2
,"Cuyahoga County, OH","39035","Large Central Metro","1","2021","2021",74,1249387,5.9,4.7,7.4
,"Cuyahoga County, OH","39035","Large Central Metro","1","2022","2022",45,Not Available,Not Available,Not Available,Not Available
,"Cuyahoga County, OH","39035","Large Central Metro","1","2023","2023",36,Not Available,Not Available,Not Available,Not Available
,"Cuyahoga County, OH","39035","Large Central Metro","1","2024 ","2024",26,Not Available,Not Available,Not Available,Not Available
,"Fairfield County, OH","39045","Large Fringe Metro","2","2021","2021",12,161064,7.5,3.8,13.0
,"Fairfield County, OH","39045","Large Fringe Metro","2","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Franklin County, OH","39049","Large Central Metro","1","2018","2018",82,1310300,6.3,5.0,7.8
,"Franklin County, OH","39049","Large Central Metro","1","2019","2019",51,1316756,3.9,2.9,5.1
,"Franklin County, OH","39049","Large Central Metro","1","2020","2020",71,1324624,5.4,4.2,6.8
,"Franklin County, OH","39049","Large Central Metro","1","2021","2021",54,1321414,4.1,3.1,5.3
,"Franklin County, OH","39049","Large Central Metro","1","2022","2022",56,Not Available,Not Available,Not Available,Not Available
,"Franklin County, OH","39049","Large Central Metro","1","2023","2023",64,Not Available,Not Available,Not Available,Not Available
,"Franklin County, OH","39049","Large Central Metro","1","2024 ","2024",38,Not Available,Not Available,Not Available,Not Available
,"Hamilton County, OH","39061","Large Central Metro","1","2018","2018",44,816684,5.4,3.9,7.2
,"Hamilton County, OH","39061","Large Central Metro","1","2019","2019",42,817473,5.1,3.7,6.9
,"Hamilton County, OH","39061","Large Central Metro","1","2020","2020",23,817985,2.8,1.8,4.2
,"Hamilton County, OH","39061","Large Central Metro","1","2021","2021",23,826139,2.8,1.8,4.2
,"Hamilton County, OH","39061","Large Central Metro","1","2022","2022",27,Not Available,Not Available,Not Available,Not Available
,"Hamilton County, OH","39061","Large Central Metro","1","2023","2023",15,Not Available,Not Available,Not Available,Not Available
,"Hamilton County, OH","39061","Large Central Metro","1","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Lake County, OH","39085","Large Fringe Metro","2","2018","2018",12,230514,5.2,2.7,9.1
,"Lake County, OH","39085","Large Fringe Metro","2","2019","2019",15,230149,6.5,3.6,10.7
,"Lake County, OH","39085","Large Fringe Metro","2","2021","2021",13,232023,5.6,3.0,9.6
,"Lake County, OH","39085","Large Fringe Metro","2","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Lorain County, OH","39093","Large Fringe Metro","2","2018","2018",20,309461,6.5,3.9,10.0
,"Lorain County, OH","39093","Large Fringe Metro","2","2019","2019",10,309833,3.2,1.5,5.9
,"Lorain County, OH","39093","Large Fringe Metro","2","2020","2020",25,312172,8.0,5.2,11.8
,"Lorain County, OH","39093","Large Fringe Metro","2","2021","2021",20,315595,6.3,3.9,9.8
,"Lorain County, OH","39093","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Lorain County, OH","39093","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Lucas County, OH","39095","Medium Metro","3","2018","2018",19,429899,4.4,2.7,6.9
,"Lucas County, OH","39095","Medium Metro","3","2019","2019",16,428348,3.7,2.1,6.1
,"Lucas County, OH","39095","Medium Metro","3","2020","2020",16,428294,3.7,2.1,6.1
,"Lucas County, OH","39095","Medium Metro","3","2021","2021",21,429191,4.9,3.0,7.5
,"Lucas County, OH","39095","Medium Metro","3","2022","2022",18,Not Available,Not Available,Not Available,Not Available
,"Lucas County, OH","39095","Medium Metro","3","2023","2023",16,Not Available,Not Available,Not Available,Not Available
,"Lucas County, OH","39095","Medium Metro","3","2024 ","2024",24,Not Available,Not Available,Not Available,Not Available
,"Mahoning County, OH","39099","Medium Metro","3","2018","2018",28,229642,12.2,8.1,17.6
,"Mahoning County, OH","39099","Medium Metro","3","2019","2019",30,228683,13.1,8.9,18.7
,"Mahoning County, OH","39099","Medium Metro","3","2020","2020",25,226075,11.1,7.2,16.3
,"Mahoning County, OH","39099","Medium Metro","3","2021","2021",14,226762,6.2,3.4,10.4
,"Montgomery County, OH","39113","Medium Metro","3","2018","2018",23,532331,4.3,2.7,6.5
,"Montgomery County, OH","39113","Medium Metro","3","2019","2019",13,531687,2.4,1.3,4.2
,"Montgomery County, OH","39113","Medium Metro","3","2020","2020",12,531610,2.3,1.2,3.9
,"Montgomery County, OH","39113","Medium Metro","3","2021","2021",11,535840,2.1,1.0,3.7
,"Montgomery County, OH","39113","Medium Metro","3","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Montgomery County, OH","39113","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Stark County, OH","39151","Medium Metro","3","2019","2019",12,370606,3.2,1.7,5.7
,"Stark County, OH","39151","Medium Metro","3","2020","2020",11,369772,3.0,1.5,5.3
,"Stark County, OH","39151","Medium Metro","3","2021","2021",20,373834,5.3,3.3,8.3
,"Stark County, OH","39151","Medium Metro","3","2022","2022",16,Not Available,Not Available,Not Available,Not Available
,"Stark County, OH","39151","Medium Metro","3","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Stark County, OH","39151","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Summit County, OH","39153","Medium Metro","3","2019","2019",14,541013,2.6,1.4,4.3
,"Summit County, OH","39153","Medium Metro","3","2020","2020",15,538866,2.8,1.6,4.6
,"Trumbull County, OH","39155","Medium Metro","3","2018","2018",14,198627,7.0,3.9,11.8
,"Trumbull County, OH","39155","Medium Metro","3","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Trumbull County, OH","39155","Medium Metro","3","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Oklahoma County, OK","40109","Large Central Metro","1","2018","2018",28,792582,3.5,2.3,5.1
,"Oklahoma County, OK","40109","Large Central Metro","1","2019","2019",27,797434,3.4,2.2,4.9
,"Oklahoma County, OK","40109","Large Central Metro","1","2020","2020",16,804041,2.0,1.1,3.2
,"Oklahoma County, OK","40109","Large Central Metro","1","2021","2021",24,798575,3.0,1.9,4.5
,"Oklahoma County, OK","40109","Large Central Metro","1","2022","2022",14,Not Available,Not Available,Not Available,Not Available
,"Oklahoma County, OK","40109","Large Central Metro","1","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Oklahoma County, OK","40109","Large Central Metro","1","2024 ","2024",18,Not Available,Not Available,Not Available,Not Available
,"Tulsa County, OK","40143","Large Central Metro","1","2018","2018",21,648360,3.2,2.0,5.0
,"Tulsa County, OK","40143","Large Central Metro","1","2019","2019",29,651552,4.5,3.0,6.4
,"Tulsa County, OK","40143","Large Central Metro","1","2020","2020",28,657589,4.3,2.8,6.2
,"Tulsa County, OK","40143","Large Central Metro","1","2021","2021",27,672858,4.0,2.6,5.8
,"Tulsa County, OK","40143","Large Central Metro","1","2022","2022",32,Not Available,Not Available,Not Available,Not Available
,"Tulsa County, OK","40143","Large Central Metro","1","2023","2023",24,Not Available,Not Available,Not Available,Not Available
,"Tulsa County, OK","40143","Large Central Metro","1","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Clackamas County, OR","41005","Large Fringe Metro","2","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Clackamas County, OR","41005","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Jackson County, OR","41029","Small Metro","4","2018","2018",11,219564,5.0,2.5,9.0
,"Jackson County, OR","41029","Small Metro","4","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Lane County, OR","41039","Medium Metro","3","2018","2018",17,379611,4.5,2.6,7.2
,"Lane County, OR","41039","Medium Metro","3","2020","2020",13,382986,3.4,1.8,5.8
,"Lane County, OR","41039","Medium Metro","3","2021","2021",15,383189,3.9,2.2,6.5
,"Lane County, OR","41039","Medium Metro","3","2022","2022",12,Not Available,Not Available,Not Available,Not Available
,"Lane County, OR","41039","Medium Metro","3","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Lane County, OR","41039","Medium Metro","3","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Marion County, OR","41047","Medium Metro","3","2020","2020",11,349204,3.2,1.6,5.6
,"Marion County, OR","41047","Medium Metro","3","2021","2021",18,347119,5.2,3.1,8.2
,"Marion County, OR","41047","Medium Metro","3","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Multnomah County, OR","41051","Large Central Metro","1","2018","2018",40,811880,4.9,3.5,6.7
,"Multnomah County, OR","41051","Large Central Metro","1","2019","2019",30,812855,3.7,2.5,5.3
,"Multnomah County, OR","41051","Large Central Metro","1","2020","2020",25,815637,3.1,2.0,4.5
,"Multnomah County, OR","41051","Large Central Metro","1","2021","2021",65,803377,8.1,6.2,10.3
,"Multnomah County, OR","41051","Large Central Metro","1","2022","2022",46,Not Available,Not Available,Not Available,Not Available
,"Multnomah County, OR","41051","Large Central Metro","1","2023","2023",29,Not Available,Not Available,Not Available,Not Available
,"Multnomah County, OR","41051","Large Central Metro","1","2024 ","2024",29,Not Available,Not Available,Not Available,Not Available
,"Washington County, OR","41067","Large Fringe Metro","2","2019","2019",14,601592,2.3,1.3,3.9
,"Washington County, OR","41067","Large Fringe Metro","2","2021","2021",12,600811,2.0,1.0,3.5
,"Washington County, OR","41067","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Washington County, OR","41067","Large Fringe Metro","2","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Washington County, OR","41067","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Allegheny County, PA","42003","Large Central Metro","1","2018","2018",64,1218452,5.3,4.0,6.7
,"Allegheny County, PA","42003","Large Central Metro","1","2019","2019",67,1216045,5.5,4.3,7.0
,"Allegheny County, PA","42003","Large Central Metro","1","2020","2020",78,1211358,6.4,5.1,8.0
,"Allegheny County, PA","42003","Large Central Metro","1","2021","2021",57,1238090,4.6,3.5,6.0
,"Allegheny County, PA","42003","Large Central Metro","1","2022","2022",70,Not Available,Not Available,Not Available,Not Available
,"Allegheny County, PA","42003","Large Central Metro","1","2023","2023",72,Not Available,Not Available,Not Available,Not Available
,"Allegheny County, PA","42003","Large Central Metro","1","2024 ","2024",44,Not Available,Not Available,Not Available,Not Available
,"Beaver County, PA","42007","Large Fringe Metro","2","2021","2021",10,166624,6.0,2.9,11.0
,"Beaver County, PA","42007","Large Fringe Metro","2","2024 ","2024",11,Not Available,Not Available,Not Available,Not Available
,"Berks County, PA","42011","Medium Metro","3","2018","2018",13,420152,3.1,1.6,5.3
,"Berks County, PA","42011","Medium Metro","3","2019","2019",12,421164,2.8,1.5,5.0
,"Berks County, PA","42011","Medium Metro","3","2020","2020",15,421017,3.6,2.0,5.9
,"Berks County, PA","42011","Medium Metro","3","2021","2021",12,429342,2.8,1.4,4.9
,"Berks County, PA","42011","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Berks County, PA","42011","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Bucks County, PA","42017","Large Fringe Metro","2","2018","2018",12,628195,1.9,1.0,3.3
