"Notes","County","County Code","Education","Education Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"San Joaquin County, CA","06077","High school graduate or GED completed","3","2023","2023",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Joaquin County, CA","06077","High school graduate or GED completed","3","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Joaquin County, CA","06077","Not Available","10","2019","2019",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Joaquin County, CA","06077","Not Available","10","2020","2020",30,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Mateo County, CA","06081","High school graduate or GED completed","3","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Mateo County, CA","06081","High school graduate or GED completed","3","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Mateo County, CA","06081","Not Available","10","2019","2019",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"San Mateo County, CA","06081","Not Available","10","2020","2020",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","High school graduate or GED completed","3","2022","2022",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","High school graduate or GED completed","3","2023","2023",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","High school graduate or GED completed","3","2024 ","2024",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Clara County, CA","06085","Not Available","10","2020","2020",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Santa Cruz County, CA","06087","High school graduate or GED completed","3","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Solano County, CA","06095","Not Available","10","2018","2018",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Solano County, CA","06095","Not Available","10","2020","2020",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Sonoma County, CA","06097","Not Available","10","2020","2020",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Stanislaus County, CA","06099","High school graduate or GED completed","3","2022","2022",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Stanislaus County, CA","06099","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ventura County, CA","06111","High school graduate or GED completed","3","2021","2021",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ventura County, CA","06111","High school graduate or GED completed","3","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Ventura County, CA","06111","Not Available","10","2020","2020",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","High school graduate or GED completed","3","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","High school graduate or GED completed","3","2022","2022",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","High school graduate or GED completed","3","2023","2023",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","High school graduate or GED completed","3","2024 ","2024",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","Not Available","10","2018","2018",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","Not Available","10","2019","2019",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Adams County, CO","08001","Not Available","10","2020","2020",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","High school graduate or GED completed","3","2021","2021",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","High school graduate or GED completed","3","2022","2022",18,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","High school graduate or GED completed","3","2023","2023",16,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","High school graduate or GED completed","3","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","Some college credit, but not a degree.","4","2021","2021",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","Not Available","10","2018","2018",21,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","Not Available","10","2019","2019",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Arapahoe County, CO","08005","Not Available","10","2020","2020",44,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","8th grade or less","1","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","9th through 12th grade with no diploma","2","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","9th through 12th grade with no diploma","2","2024 ","2024",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","High school graduate or GED completed","3","2021","2021",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","High school graduate or GED completed","3","2022","2022",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","High school graduate or GED completed","3","2023","2023",35,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","High school graduate or GED completed","3","2024 ","2024",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Some college credit, but not a degree.","4","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Some college credit, but not a degree.","4","2023","2023",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Bachelor?s degree (BA, AB, BS)","6","2021","2021",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Not Available","10","2018","2018",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Not Available","10","2019","2019",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Denver County, CO","08031","Not Available","10","2020","2020",59,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","9th through 12th grade with no diploma","2","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","High school graduate or GED completed","3","2021","2021",17,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","High school graduate or GED completed","3","2022","2022",11,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","High school graduate or GED completed","3","2024 ","2024",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","Not Available","10","2018","2018",23,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","Not Available","10","2019","2019",27,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"El Paso County, CO","08041","Not Available","10","2020","2020",33,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, CO","08059","High school graduate or GED completed","3","2021","2021",20,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, CO","08059","High school graduate or GED completed","3","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, CO","08059","High school graduate or GED completed","3","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, CO","08059","Not Available","10","2019","2019",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Jefferson County, CO","08059","Not Available","10","2020","2020",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","8th grade or less","1","2023","2023",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","9th through 12th grade with no diploma","2","2021","2021",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","9th through 12th grade with no diploma","2","2022","2022",15,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","9th through 12th grade with no diploma","2","2023","2023",14,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","High school graduate or GED completed","3","2021","2021",32,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","High school graduate or GED completed","3","2022","2022",52,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","High school graduate or GED completed","3","2023","2023",64,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","High school graduate or GED completed","3","2024 ","2024",47,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Some college credit, but not a degree.","4","2021","2021",12,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Some college credit, but not a degree.","4","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Some college credit, but not a degree.","4","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Bachelor?s degree (BA, AB, BS)","6","2024 ","2024",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Not Available","10","2018","2018",51,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Not Available","10","2019","2019",58,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Fairfield County, CT","09001","Not Available","10","2020","2020",68,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","9th through 12th grade with no diploma","2","2021","2021",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","9th through 12th grade with no diploma","2","2022","2022",24,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","9th through 12th grade with no diploma","2","2023","2023",28,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","9th through 12th grade with no diploma","2","2024 ","2024",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","High school graduate or GED completed","3","2021","2021",88,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","High school graduate or GED completed","3","2022","2022",88,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","High school graduate or GED completed","3","2023","2023",97,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","High school graduate or GED completed","3","2024 ","2024",90,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Some college credit, but not a degree.","4","2021","2021",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Some college credit, but not a degree.","4","2022","2022",19,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Some college credit, but not a degree.","4","2023","2023",13,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Some college credit, but not a degree.","4","2024 ","2024",22,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Associate degree (AA,AS)","5","2022","2022",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Unknown or Not Stated","9","2023","2023",10,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Not Available","10","2018","2018",92,Not Applicable,Not Applicable,Not Applicable,Not Applicable
,"Hartford County, CT","09003","Not Available","10","2019","2019",112,Not Applicable,Not Applicable,Not Applicable,Not Applicable
