"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Genesee County, MI","26049","47 years","47",23
,"Genesee County, MI","26049","48 years","48",15
,"Genesee County, MI","26049","49 years","49",12
,"Genesee County, MI","26049","50 years","50",14
,"Genesee County, MI","26049","51 years","51",22
,"Genesee County, MI","26049","52 years","52",14
,"Genesee County, MI","26049","53 years","53",12
,"Genesee County, MI","26049","54 years","54",15
,"Genesee County, MI","26049","55 years","55",18
,"Genesee County, MI","26049","56 years","56",19
,"Genesee County, MI","26049","57 years","57",17
,"Genesee County, MI","26049","58 years","58",19
,"Genesee County, MI","26049","59 years","59",18
,"Genesee County, MI","26049","60 years","60",14
,"Genesee County, MI","26049","62 years","62",15
,"Genesee County, MI","26049","63 years","63",11
,"Genesee County, MI","26049","64 years","64",11
,"Genesee County, MI","26049","66 years","66",10
,"Ingham County, MI","26065","39 years","39",10
,"Ingham County, MI","26065","45 years","45",12
,"Ingham County, MI","26065","56 years","56",11
,"Kent County, MI","26081","50 years","50",15
,"Kent County, MI","26081","51 years","51",11
,"Kent County, MI","26081","60 years","60",10
,"Macomb County, MI","26099","26 years","26",17
,"Macomb County, MI","26099","28 years","28",15
,"Macomb County, MI","26099","29 years","29",13
,"Macomb County, MI","26099","30 years","30",14
,"Macomb County, MI","26099","31 years","31",18
,"Macomb County, MI","26099","32 years","32",17
,"Macomb County, MI","26099","33 years","33",20
,"Macomb County, MI","26099","34 years","34",14
,"Macomb County, MI","26099","35 years","35",13
,"Macomb County, MI","26099","36 years","36",19
,"Macomb County, MI","26099","37 years","37",18
,"Macomb County, MI","26099","38 years","38",21
,"Macomb County, MI","26099","39 years","39",17
,"Macomb County, MI","26099","40 years","40",15
,"Macomb County, MI","26099","41 years","41",16
,"Macomb County, MI","26099","42 years","42",12
,"Macomb County, MI","26099","43 years","43",17
,"Macomb County, MI","26099","44 years","44",17
,"Macomb County, MI","26099","45 years","45",15
,"Macomb County, MI","26099","46 years","46",13
,"Macomb County, MI","26099","47 years","47",16
,"Macomb County, MI","26099","48 years","48",17
,"Macomb County, MI","26099","49 years","49",15
,"Macomb County, MI","26099","50 years","50",12
,"Macomb County, MI","26099","51 years","51",14
,"Macomb County, MI","26099","52 years","52",13
,"Macomb County, MI","26099","53 years","53",19
,"Macomb County, MI","26099","54 years","54",12
,"Macomb County, MI","26099","55 years","55",18
,"Macomb County, MI","26099","56 years","56",11
,"Macomb County, MI","26099","57 years","57",15
,"Macomb County, MI","26099","58 years","58",10
,"Macomb County, MI","26099","59 years","59",18
,"Macomb County, MI","26099","61 years","61",11
,"Macomb County, MI","26099","64 years","64",10
,"Oakland County, MI","26125","26 years","26",10
,"Oakland County, MI","26125","30 years","30",18
,"Oakland County, MI","26125","31 years","31",17
,"Oakland County, MI","26125","32 years","32",14
,"Oakland County, MI","26125","33 years","33",15
,"Oakland County, MI","26125","34 years","34",14
,"Oakland County, MI","26125","35 years","35",13
,"Oakland County, MI","26125","36 years","36",14
,"Oakland County, MI","26125","37 years","37",16
,"Oakland County, MI","26125","38 years","38",14
,"Oakland County, MI","26125","39 years","39",17
,"Oakland County, MI","26125","41 years","41",14
,"Oakland County, MI","26125","47 years","47",10
,"Oakland County, MI","26125","50 years","50",13
,"Oakland County, MI","26125","51 years","51",11
,"Oakland County, MI","26125","52 years","52",14
,"Oakland County, MI","26125","54 years","54",12
,"Oakland County, MI","26125","55 years","55",12
,"Oakland County, MI","26125","56 years","56",21
,"Oakland County, MI","26125","57 years","57",12
,"Oakland County, MI","26125","58 years","58",11
,"Oakland County, MI","26125","60 years","60",10
,"Oakland County, MI","26125","64 years","64",10
,"Washtenaw County, MI","26161","31 years","31",10
,"Wayne County, MI","26163","22 years","22",15
,"Wayne County, MI","26163","23 years","23",16
,"Wayne County, MI","26163","24 years","24",22
,"Wayne County, MI","26163","25 years","25",30
,"Wayne County, MI","26163","26 years","26",23
,"Wayne County, MI","26163","27 years","27",31
,"Wayne County, MI","26163","28 years","28",44
,"Wayne County, MI","26163","29 years","29",41
,"Wayne County, MI","26163","30 years","30",48
,"Wayne County, MI","26163","31 years","31",42
,"Wayne County, MI","26163","32 years","32",49
,"Wayne County, MI","26163","33 years","33",45
,"Wayne County, MI","26163","34 years","34",56
,"Wayne County, MI","26163","35 years","35",55
,"Wayne County, MI","26163","36 years","36",56
,"Wayne County, MI","26163","37 years","37",46
,"Wayne County, MI","26163","38 years","38",43
,"Wayne County, MI","26163","39 years","39",53
,"Wayne County, MI","26163","40 years","40",53
,"Wayne County, MI","26163","41 years","41",52
,"Wayne County, MI","26163","42 years","42",57
,"Wayne County, MI","26163","43 years","43",54
,"Wayne County, MI","26163","44 years","44",65
,"Wayne County, MI","26163","45 years","45",53
,"Wayne County, MI","26163","46 years","46",45
,"Wayne County, MI","26163","47 years","47",45
,"Wayne County, MI","26163","48 years","48",51
,"Wayne County, MI","26163","49 years","49",65
,"Wayne County, MI","26163","50 years","50",66
,"Wayne County, MI","26163","51 years","51",65
,"Wayne County, MI","26163","52 years","52",57
,"Wayne County, MI","26163","53 years","53",65
,"Wayne County, MI","26163","54 years","54",67
,"Wayne County, MI","26163","55 years","55",70
,"Wayne County, MI","26163","56 years","56",60
,"Wayne County, MI","26163","57 years","57",53
,"Wayne County, MI","26163","58 years","58",81
,"Wayne County, MI","26163","59 years","59",56
,"Wayne County, MI","26163","60 years","60",61
,"Wayne County, MI","26163","61 years","61",63
,"Wayne County, MI","26163","62 years","62",50
,"Wayne County, MI","26163","63 years","63",41
,"Wayne County, MI","26163","64 years","64",32
,"Wayne County, MI","26163","65 years","65",41
,"Wayne County, MI","26163","66 years","66",29
,"Wayne County, MI","26163","67 years","67",37
,"Wayne County, MI","26163","68 years","68",31
,"Wayne County, MI","26163","69 years","69",19
,"Wayne County, MI","26163","70 years","70",13
,"Wayne County, MI","26163","72 years","72",12
,"Hennepin County, MN","27053","28 years","28",12
,"Hennepin County, MN","27053","30 years","30",10
,"Hennepin County, MN","27053","31 years","31",10
,"Hennepin County, MN","27053","32 years","32",11
,"Hennepin County, MN","27053","33 years","33",20
,"Hennepin County, MN","27053","34 years","34",12
,"Hennepin County, MN","27053","36 years","36",10
,"Hennepin County, MN","27053","39 years","39",13
,"Hennepin County, MN","27053","40 years","40",12
,"Hennepin County, MN","27053","41 years","41",11
,"Hennepin County, MN","27053","42 years","42",11
,"Hennepin County, MN","27053","44 years","44",10
,"Hennepin County, MN","27053","45 years","45",12
,"Hennepin County, MN","27053","48 years","48",10
,"Hennepin County, MN","27053","49 years","49",11
,"Hennepin County, MN","27053","50 years","50",12
,"Hennepin County, MN","27053","51 years","51",12
,"Hennepin County, MN","27053","52 years","52",16
,"Hennepin County, MN","27053","53 years","53",26
,"Hennepin County, MN","27053","55 years","55",16
,"Hennepin County, MN","27053","56 years","56",12
,"Hennepin County, MN","27053","57 years","57",12
,"Hennepin County, MN","27053","59 years","59",20
,"Hennepin County, MN","27053","60 years","60",11
,"Hennepin County, MN","27053","61 years","61",13
,"Hennepin County, MN","27053","62 years","62",17
,"Hennepin County, MN","27053","63 years","63",11
,"Hennepin County, MN","27053","64 years","64",14
,"Ramsey County, MN","27123","52 years","52",10
,"Jackson County, MO","29095","40 years","40",10
,"Jackson County, MO","29095","54 years","54",11
,"Jackson County, MO","29095","56 years","56",10
,"Jackson County, MO","29095","57 years","57",16
,"Jackson County, MO","29095","61 years","61",13
,"Jackson County, MO","29095","64 years","64",13
,"Jackson County, MO","29095","67 years","67",11
,"St. Louis County, MO","29189","27 years","27",10
,"St. Louis County, MO","29189","29 years","29",11
,"St. Louis County, MO","29189","30 years","30",16
,"St. Louis County, MO","29189","32 years","32",14
,"St. Louis County, MO","29189","33 years","33",11
,"St. Louis County, MO","29189","35 years","35",13
,"St. Louis County, MO","29189","36 years","36",13
,"St. Louis County, MO","29189","37 years","37",13
,"St. Louis County, MO","29189","38 years","38",14
,"St. Louis County, MO","29189","39 years","39",19
,"St. Louis County, MO","29189","40 years","40",14
,"St. Louis County, MO","29189","41 years","41",12
,"St. Louis County, MO","29189","42 years","42",11
,"St. Louis County, MO","29189","43 years","43",13
,"St. Louis County, MO","29189","44 years","44",14
,"St. Louis County, MO","29189","45 years","45",12
,"St. Louis County, MO","29189","46 years","46",14
,"St. Louis County, MO","29189","47 years","47",15
,"St. Louis County, MO","29189","48 years","48",15
,"St. Louis County, MO","29189","49 years","49",15
,"St. Louis County, MO","29189","50 years","50",15
,"St. Louis County, MO","29189","51 years","51",20
,"St. Louis County, MO","29189","52 years","52",16
,"St. Louis County, MO","29189","53 years","53",18
,"St. Louis County, MO","29189","54 years","54",13
,"St. Louis County, MO","29189","55 years","55",16
,"St. Louis County, MO","29189","56 years","56",15
,"St. Louis County, MO","29189","57 years","57",12
,"St. Louis County, MO","29189","58 years","58",12
,"St. Louis County, MO","29189","60 years","60",15
,"St. Louis County, MO","29189","61 years","61",16
,"St. Louis County, MO","29189","63 years","63",10
,"St. Louis County, MO","29189","65 years","65",11
,"St. Louis city, MO","29510","33 years","33",10
,"St. Louis city, MO","29510","40 years","40",10
,"St. Louis city, MO","29510","43 years","43",12
,"St. Louis city, MO","29510","51 years","51",10
,"St. Louis city, MO","29510","54 years","54",15
,"St. Louis city, MO","29510","55 years","55",17
,"St. Louis city, MO","29510","56 years","56",13
