"Notes","County","County Code","Single-Year Ages","Single-Year Ages Code",Deaths
,"Delaware County, PA","42045","54 years","54",16
,"Delaware County, PA","42045","55 years","55",21
,"Delaware County, PA","42045","56 years","56",13
,"Delaware County, PA","42045","57 years","57",24
,"Delaware County, PA","42045","58 years","58",20
,"Delaware County, PA","42045","59 years","59",11
,"Delaware County, PA","42045","60 years","60",19
,"Delaware County, PA","42045","61 years","61",12
,"Delaware County, PA","42045","62 years","62",12
,"Delaware County, PA","42045","63 years","63",19
,"Delaware County, PA","42045","65 years","65",10
,"Erie County, PA","42049","27 years","27",16
,"Erie County, PA","42049","28 years","28",21
,"Erie County, PA","42049","29 years","29",15
,"Erie County, PA","42049","30 years","30",15
,"Erie County, PA","42049","31 years","31",22
,"Erie County, PA","42049","32 years","32",17
,"Erie County, PA","42049","33 years","33",11
,"Erie County, PA","42049","34 years","34",16
,"Erie County, PA","42049","35 years","35",15
,"Erie County, PA","42049","36 years","36",15
,"Erie County, PA","42049","37 years","37",13
,"Erie County, PA","42049","38 years","38",20
,"Erie County, PA","42049","39 years","39",15
,"Erie County, PA","42049","40 years","40",18
,"Erie County, PA","42049","41 years","41",14
,"Erie County, PA","42049","42 years","42",13
,"Erie County, PA","42049","44 years","44",14
,"Erie County, PA","42049","45 years","45",10
,"Erie County, PA","42049","56 years","56",13
,"Fayette County, PA","42051","30 years","30",10
,"Fayette County, PA","42051","33 years","33",10
,"Fayette County, PA","42051","36 years","36",15
,"Fayette County, PA","42051","40 years","40",10
,"Fayette County, PA","42051","44 years","44",10
,"Fayette County, PA","42051","45 years","45",10
,"Fayette County, PA","42051","52 years","52",10
,"Indiana County, PA","42063","33 years","33",10
,"Indiana County, PA","42063","36 years","36",10
,"Lackawanna County, PA","42069","26 years","26",10
,"Lackawanna County, PA","42069","27 years","27",13
,"Lackawanna County, PA","42069","29 years","29",10
,"Lackawanna County, PA","42069","31 years","31",14
,"Lackawanna County, PA","42069","32 years","32",12
,"Lackawanna County, PA","42069","33 years","33",12
,"Lackawanna County, PA","42069","34 years","34",17
,"Lackawanna County, PA","42069","36 years","36",17
,"Lackawanna County, PA","42069","37 years","37",17
,"Lackawanna County, PA","42069","38 years","38",19
,"Lackawanna County, PA","42069","39 years","39",13
,"Lackawanna County, PA","42069","40 years","40",11
,"Lackawanna County, PA","42069","41 years","41",12
,"Lackawanna County, PA","42069","42 years","42",12
,"Lackawanna County, PA","42069","44 years","44",15
,"Lackawanna County, PA","42069","48 years","48",10
,"Lackawanna County, PA","42069","51 years","51",14
,"Lackawanna County, PA","42069","52 years","52",11
,"Lackawanna County, PA","42069","53 years","53",15
,"Lackawanna County, PA","42069","57 years","57",13
,"Lackawanna County, PA","42069","58 years","58",11
,"Lancaster County, PA","42071","24 years","24",12
,"Lancaster County, PA","42071","25 years","25",12
,"Lancaster County, PA","42071","26 years","26",12
,"Lancaster County, PA","42071","27 years","27",17
,"Lancaster County, PA","42071","28 years","28",21
,"Lancaster County, PA","42071","29 years","29",15
,"Lancaster County, PA","42071","30 years","30",20
,"Lancaster County, PA","42071","31 years","31",20
,"Lancaster County, PA","42071","32 years","32",17
,"Lancaster County, PA","42071","33 years","33",10
,"Lancaster County, PA","42071","34 years","34",20
,"Lancaster County, PA","42071","35 years","35",23
,"Lancaster County, PA","42071","36 years","36",19
,"Lancaster County, PA","42071","37 years","37",17
,"Lancaster County, PA","42071","38 years","38",17
,"Lancaster County, PA","42071","39 years","39",14
,"Lancaster County, PA","42071","40 years","40",15
,"Lancaster County, PA","42071","41 years","41",15
,"Lancaster County, PA","42071","42 years","42",15
,"Lancaster County, PA","42071","43 years","43",15
,"Lancaster County, PA","42071","48 years","48",14
,"Lancaster County, PA","42071","50 years","50",10
,"Lancaster County, PA","42071","52 years","52",10
,"Lawrence County, PA","42073","33 years","33",10
,"Lawrence County, PA","42073","35 years","35",10
,"Lawrence County, PA","42073","36 years","36",13
,"Lawrence County, PA","42073","37 years","37",12
,"Lawrence County, PA","42073","39 years","39",15
,"Lawrence County, PA","42073","41 years","41",14
,"Lehigh County, PA","42077","29 years","29",10
,"Lehigh County, PA","42077","30 years","30",11
,"Lehigh County, PA","42077","31 years","31",16
,"Lehigh County, PA","42077","32 years","32",10
,"Lehigh County, PA","42077","33 years","33",19
,"Lehigh County, PA","42077","34 years","34",17
,"Lehigh County, PA","42077","35 years","35",15
,"Lehigh County, PA","42077","36 years","36",20
,"Lehigh County, PA","42077","37 years","37",14
,"Lehigh County, PA","42077","38 years","38",11
,"Lehigh County, PA","42077","39 years","39",17
,"Lehigh County, PA","42077","40 years","40",16
,"Lehigh County, PA","42077","41 years","41",13
,"Lehigh County, PA","42077","42 years","42",11
,"Lehigh County, PA","42077","44 years","44",16
,"Lehigh County, PA","42077","45 years","45",13
,"Lehigh County, PA","42077","47 years","47",15
,"Lehigh County, PA","42077","48 years","48",12
,"Lehigh County, PA","42077","50 years","50",17
,"Lehigh County, PA","42077","51 years","51",17
,"Lehigh County, PA","42077","53 years","53",13
,"Lehigh County, PA","42077","54 years","54",11
,"Lehigh County, PA","42077","55 years","55",12
,"Lehigh County, PA","42077","56 years","56",15
,"Lehigh County, PA","42077","57 years","57",13
,"Lehigh County, PA","42077","58 years","58",11
,"Lehigh County, PA","42077","59 years","59",10
,"Lehigh County, PA","42077","62 years","62",10
,"Luzerne County, PA","42079","24 years","24",10
,"Luzerne County, PA","42079","25 years","25",10
,"Luzerne County, PA","42079","26 years","26",11
,"Luzerne County, PA","42079","27 years","27",12
,"Luzerne County, PA","42079","30 years","30",15
,"Luzerne County, PA","42079","31 years","31",22
,"Luzerne County, PA","42079","32 years","32",10
,"Luzerne County, PA","42079","33 years","33",11
,"Luzerne County, PA","42079","36 years","36",12
,"Luzerne County, PA","42079","37 years","37",14
,"Luzerne County, PA","42079","39 years","39",11
,"Luzerne County, PA","42079","40 years","40",12
,"Luzerne County, PA","42079","43 years","43",11
,"Luzerne County, PA","42079","51 years","51",10
,"Mercer County, PA","42085","28 years","28",11
,"Mercer County, PA","42085","30 years","30",14
,"Mercer County, PA","42085","33 years","33",14
,"Mercer County, PA","42085","36 years","36",12
,"Monroe County, PA","42089","37 years","37",11
,"Montgomery County, PA","42091","23 years","23",12
,"Montgomery County, PA","42091","24 years","24",14
,"Montgomery County, PA","42091","25 years","25",26
,"Montgomery County, PA","42091","26 years","26",23
,"Montgomery County, PA","42091","27 years","27",25
,"Montgomery County, PA","42091","28 years","28",20
,"Montgomery County, PA","42091","29 years","29",24
,"Montgomery County, PA","42091","30 years","30",26
,"Montgomery County, PA","42091","31 years","31",28
,"Montgomery County, PA","42091","32 years","32",30
,"Montgomery County, PA","42091","33 years","33",24
,"Montgomery County, PA","42091","34 years","34",38
,"Montgomery County, PA","42091","35 years","35",28
,"Montgomery County, PA","42091","36 years","36",23
,"Montgomery County, PA","42091","37 years","37",35
,"Montgomery County, PA","42091","38 years","38",29
,"Montgomery County, PA","42091","39 years","39",28
,"Montgomery County, PA","42091","40 years","40",24
,"Montgomery County, PA","42091","41 years","41",29
,"Montgomery County, PA","42091","42 years","42",19
,"Montgomery County, PA","42091","43 years","43",18
,"Montgomery County, PA","42091","44 years","44",17
,"Montgomery County, PA","42091","45 years","45",22
,"Montgomery County, PA","42091","46 years","46",18
,"Montgomery County, PA","42091","47 years","47",23
,"Montgomery County, PA","42091","48 years","48",13
,"Montgomery County, PA","42091","49 years","49",17
,"Montgomery County, PA","42091","50 years","50",20
,"Montgomery County, PA","42091","51 years","51",16
,"Montgomery County, PA","42091","52 years","52",21
,"Montgomery County, PA","42091","53 years","53",23
,"Montgomery County, PA","42091","54 years","54",12
,"Montgomery County, PA","42091","55 years","55",16
,"Montgomery County, PA","42091","56 years","56",18
,"Montgomery County, PA","42091","57 years","57",10
,"Montgomery County, PA","42091","58 years","58",14
,"Montgomery County, PA","42091","59 years","59",20
,"Montgomery County, PA","42091","61 years","61",13
,"Montgomery County, PA","42091","62 years","62",16
,"Montgomery County, PA","42091","63 years","63",13
,"Montgomery County, PA","42091","64 years","64",10
,"Montgomery County, PA","42091","65 years","65",12
,"Northampton County, PA","42095","27 years","27",11
,"Northampton County, PA","42095","28 years","28",13
,"Northampton County, PA","42095","29 years","29",13
,"Northampton County, PA","42095","30 years","30",15
,"Northampton County, PA","42095","31 years","31",15
,"Northampton County, PA","42095","32 years","32",16
,"Northampton County, PA","42095","33 years","33",10
,"Northampton County, PA","42095","34 years","34",12
,"Northampton County, PA","42095","36 years","36",14
,"Northampton County, PA","42095","37 years","37",20
,"Northampton County, PA","42095","38 years","38",10
,"Northampton County, PA","42095","40 years","40",15
,"Northampton County, PA","42095","41 years","41",12
,"Northampton County, PA","42095","42 years","42",10
,"Northampton County, PA","42095","47 years","47",15
,"Northampton County, PA","42095","54 years","54",11
,"Northampton County, PA","42095","55 years","55",13
,"Philadelphia County, PA","42101","19 years","19",10
,"Philadelphia County, PA","42101","20 years","20",13
,"Philadelphia County, PA","42101","21 years","21",18
,"Philadelphia County, PA","42101","22 years","22",26
,"Philadelphia County, PA","42101","23 years","23",25
,"Philadelphia County, PA","42101","24 years","24",56
,"Philadelphia County, PA","42101","25 years","25",63
,"Philadelphia County, PA","42101","26 years","26",77
,"Philadelphia County, PA","42101","27 years","27",82
,"Philadelphia County, PA","42101","28 years","28",111
,"Philadelphia County, PA","42101","29 years","29",116
,"Philadelphia County, PA","42101","30 years","30",104
,"Philadelphia County, PA","42101","31 years","31",131
,"Philadelphia County, PA","42101","32 years","32",138
,"Philadelphia County, PA","42101","33 years","33",138
,"Philadelphia County, PA","42101","34 years","34",140
,"Philadelphia County, PA","42101","35 years","35",147
,"Philadelphia County, PA","42101","36 years","36",145
,"Philadelphia County, PA","42101","37 years","37",157
,"Philadelphia County, PA","42101","38 years","38",163
,"Philadelphia County, PA","42101","39 years","39",155
,"Philadelphia County, PA","42101","40 years","40",156
,"Philadelphia County, PA","42101","41 years","41",137
,"Philadelphia County, PA","42101","42 years","42",148
,"Philadelphia County, PA","42101","43 years","43",141
,"Philadelphia County, PA","42101","44 years","44",134
,"Philadelphia County, PA","42101","45 years","45",135
,"Philadelphia County, PA","42101","46 years","46",146
,"Philadelphia County, PA","42101","47 years","47",118
,"Philadelphia County, PA","42101","48 years","48",116
,"Philadelphia County, PA","42101","49 years","49",148
,"Philadelphia County, PA","42101","50 years","50",135
,"Philadelphia County, PA","42101","51 years","51",130
,"Philadelphia County, PA","42101","52 years","52",131
,"Philadelphia County, PA","42101","53 years","53",144
,"Philadelphia County, PA","42101","54 years","54",135
,"Philadelphia County, PA","42101","55 years","55",148
,"Philadelphia County, PA","42101","56 years","56",148
,"Philadelphia County, PA","42101","57 years","57",142
,"Philadelphia County, PA","42101","58 years","58",136
,"Philadelphia County, PA","42101","59 years","59",140
,"Philadelphia County, PA","42101","60 years","60",139
,"Philadelphia County, PA","42101","61 years","61",108
,"Philadelphia County, PA","42101","62 years","62",98
,"Philadelphia County, PA","42101","63 years","63",89
,"Philadelphia County, PA","42101","64 years","64",72
,"Philadelphia County, PA","42101","65 years","65",85
,"Philadelphia County, PA","42101","66 years","66",56
,"Philadelphia County, PA","42101","67 years","67",56
,"Philadelphia County, PA","42101","68 years","68",30
,"Philadelphia County, PA","42101","69 years","69",29
,"Philadelphia County, PA","42101","70 years","70",27
,"Philadelphia County, PA","42101","71 years","71",15
,"Philadelphia County, PA","42101","72 years","72",11
,"Philadelphia County, PA","42101","74 years","74",10
,"Washington County, PA","42125","26 years","26",10
,"Washington County, PA","42125","27 years","27",12
,"Washington County, PA","42125","28 years","28",12
,"Washington County, PA","42125","29 years","29",14
,"Washington County, PA","42125","30 years","30",13
,"Washington County, PA","42125","31 years","31",24
,"Washington County, PA","42125","32 years","32",16
,"Washington County, PA","42125","33 years","33",15
,"Washington County, PA","42125","34 years","34",13
,"Washington County, PA","42125","35 years","35",21
,"Washington County, PA","42125","36 years","36",10
,"Washington County, PA","42125","37 years","37",19
,"Washington County, PA","42125","38 years","38",12
,"Washington County, PA","42125","39 years","39",13
,"Washington County, PA","42125","40 years","40",17
,"Washington County, PA","42125","41 years","41",14
,"Washington County, PA","42125","42 years","42",17
,"Washington County, PA","42125","43 years","43",18
,"Washington County, PA","42125","44 years","44",14
,"Washington County, PA","42125","45 years","45",11
,"Washington County, PA","42125","47 years","47",11
,"Washington County, PA","42125","51 years","51",10
,"Washington County, PA","42125","55 years","55",10
,"York County, PA","42133","20 years","20",10
,"York County, PA","42133","22 years","22",10
,"York County, PA","42133","24 years","24",11
,"York County, PA","42133","25 years","25",12
,"York County, PA","42133","26 years","26",17
